drug,year,age,gender,geography,antall unike pasienter,prevalens pr 1000,befolkning,aup,ddd
Allergimidler,2006,50,F,Hedmark,1547,227.835,6790,1146357.750,357793.750
Allergimidler,2006,50,F,Hordaland,3063,217.419,14088,2097740,644560.062
Allergimidler,2006,50,F,Møre og Romsdal,1703,203.319,8376,1108067.875,361321.812
Allergimidler,2006,50,F,Nordland,1520,191.992,7917,938870.938,329045.188
Allergimidler,2006,50,F,Nord-Trøndelag,926,212.580,4356,646653.688,198632.859
Allergimidler,2006,50,F,Oppland,1325,212.954,6222,928796.312,301583.844
Allergimidler,2006,50,F,Oslo,3844,241.457,15920,2676829,823439
Allergimidler,2006,50,F,Rogaland,2438,196.138,12430,1621291.250,490699.188
Allergimidler,2006,50,F,Sogn og Fjordane,659,190.573,3458,455898.062,145304.797
Allergimidler,2006,50,F,Sør-Trøndelag,1647,183.204,8990,1005131,316775.719
Allergimidler,2006,50,F,Telemark,1259,217.069,5800,894708.188,292786.906
Allergimidler,2006,50,F,Troms,877,169.044,5188,510026.594,177355.438
Allergimidler,2006,50,F,Vest-Agder,1165,226.038,5154,855535.250,263753.281
Allergimidler,2006,50,F,Vestfold,1799,231.920,7757,1360089.875,433864.938
Allergimidler,2006,50,F,Østfold,2119,240.195,8822,1598432.625,498527
Allergimidler,2006,50,M,Akershus,2473,147.343,16784,1575555.625,458425.875
Allergimidler,2006,50,M,Aust-Agder,449,122.879,3654,277170.094,90106.531
Allergimidler,2006,50,M,Buskerud,1096,129.627,8455,665735.562,217492.250
Allergimidler,2006,50,M,Finnmark,200,78.309,2554,126674.703,41044.633
Allergimidler,2006,50,M,Hedmark,933,139.922,6668,633556.625,195562.969
Allergimidler,2006,50,M,Hordaland,1799,121.161,14848,1105753.375,336880.062
Allergimidler,2006,50,M,Møre og Romsdal,886,100.693,8799,550563.125,185375.391
Allergimidler,2006,50,M,Nordland,886,102.820,8617,471899.281,164910.344
Allergimidler,2006,50,M,Nord-Trøndelag,532,119.176,4464,356613.531,115740.797
Allergimidler,2006,50,M,Oppland,746,115.623,6452,464052.250,152094.234
Allergimidler,2006,50,M,Oslo,2394,150.661,15890,1539170.625,461225.406
Allergimidler,2006,50,M,Rogaland,1446,111.316,12990,920865.812,272995.938
Allergimidler,2006,50,M,Sogn og Fjordane,396,106.081,3733,239581.859,74494.266
Allergimidler,2006,50,M,Sør-Trøndelag,945,104.698,9026,560042.500,172647.656
Allergimidler,2006,50,M,Telemark,680,114.056,5962,435710.938,142489.625
Allergimidler,2006,50,M,Troms,451,85.143,5297,238579.188,81694.398
Allergimidler,2006,50,M,Vest-Agder,649,121.218,5354,401726.969,130299.969
Allergimidler,2006,50,M,Vestfold,976,127.715,7642,655375.250,206218.391
Allergimidler,2006,50,M,Østfold,1260,142.052,8870,901941.250,283172.500
Allergimidler,2006,55,F,Akershus,3831,248.976,15387,2684780.750,808220.875
Allergimidler,2006,55,F,Aust-Agder,778,227.818,3415,592492.438,185831.938
Allergimidler,2006,55,F,Buskerud,1893,229.121,8262,1423759.250,461376.344
Allergimidler,2006,55,F,Finnmark,459,193.916,2367,272105.438,100115.031
Allergimidler,2006,55,F,Hedmark,1584,236.242,6705,1175738.500,369731.875
Allergimidler,2006,55,F,Hordaland,2958,219.404,13482,2067716,649677.688
Allergimidler,2006,55,F,Møre og Romsdal,1606,204.795,7842,1119011.375,370189.281
Allergimidler,2006,55,F,Nordland,1367,180.105,7590,865862.938,305498.312
Allergimidler,2006,55,F,Nord-Trøndelag,824,198.220,4157,574578.062,187248.469
Allergimidler,2006,55,F,Oppland,1279,202.823,6306,866667,277742.188
Allergimidler,2006,55,F,Oslo,3699,245.487,15068,2717596.500,835580.625
Allergimidler,2006,55,F,Rogaland,2220,201.855,10998,1574666.875,452107.594
Allergimidler,2006,55,F,Sogn og Fjordane,627,194.720,3220,395404.688,128626.031
Allergimidler,2006,55,F,Sør-Trøndelag,1499,178.665,8390,976126.250,305738.906
Allergimidler,2006,55,F,Telemark,1171,207.477,5644,770271.625,269933.219
Allergimidler,2006,55,F,Troms,794,162.439,4888,482450.875,170214.562
Allergimidler,2006,55,F,Vest-Agder,1096,226.540,4838,775797.750,239957.766
Allergimidler,2006,55,F,Vestfold,1797,244.324,7355,1348421.500,436305.500
Allergimidler,2006,55,F,Østfold,2158,243.539,8861,1615302.250,499976.344
Allergimidler,2006,55,M,Akershus,2298,147.800,15548,1492592.500,444995.844
Allergimidler,2006,55,M,Aust-Agder,473,130.016,3638,363786.344,113530.836
Allergimidler,2006,55,M,Buskerud,1070,128.067,8355,672043,220003.062
Allergimidler,2006,55,M,Finnmark,261,95.780,2725,151943.875,48277.633
Allergimidler,2006,55,M,Hedmark,957,138.837,6893,659157.812,209133.734
Allergimidler,2006,55,M,Hordaland,1631,115.871,14076,1091868.250,335843.844
Allergimidler,2006,55,M,Møre og Romsdal,892,105.313,8470,579128.062,182246.438
Allergimidler,2006,55,M,Nordland,776,95.332,8140,451585.781,152780.062
Allergimidler,2006,55,M,Nord-Trøndelag,498,111.310,4474,304843.375,93857
Allergimidler,2006,55,M,Oppland,819,127.174,6440,503263.500,171103.578
Allergimidler,2006,55,M,Oslo,2288,152.676,14986,1493592,452371.094
Allergimidler,2006,55,M,Rogaland,1322,111.778,11827,818639.875,245373
Allergimidler,2006,55,M,Sogn og Fjordane,402,111.543,3604,251277.531,79965.758
Allergimidler,2006,55,M,Sør-Trøndelag,885,102.147,8664,514194.594,158937.734
Allergimidler,2006,55,M,Telemark,705,123.597,5704,454013.938,156168.359
Allergimidler,2006,55,M,Troms,460,86.110,5342,230885.203,76204.430
Allergimidler,2006,55,M,Vest-Agder,639,130.595,4893,439432,139164.094
Allergimidler,2006,55,M,Vestfold,1013,135.609,7470,709752.062,225334.672
Allergimidler,2006,55,M,Østfold,1206,135.995,8868,854501.438,268875.406
Allergimidler,2006,60,F,Akershus,3561,242.806,14666,2560931.500,783124.375
Allergimidler,2006,60,F,Aust-Agder,702,230.391,3047,553827.875,176987.703
Allergimidler,2006,60,F,Buskerud,1644,217.030,7575,1256725.250,424009.250
Allergimidler,2006,60,F,Finnmark,334,180.541,1850,196483.734,69128.867
Allergimidler,2006,60,F,Hedmark,1318,215.677,6111,1014588.438,332995.750
Allergimidler,2006,60,F,Hordaland,2423,207.555,11674,1725895.125,527482.875
Allergimidler,2006,60,F,Møre og Romsdal,1338,195.900,6830,921853.812,306136.094
Allergimidler,2006,60,F,Nordland,1196,173.989,6874,769090.938,272491.500
Allergimidler,2006,60,F,Nord-Trøndelag,769,196.726,3909,546805.562,174466.906
Allergimidler,2006,60,F,Oppland,1151,195.052,5901,817649.562,275951.156
Allergimidler,2006,60,F,Oslo,3377,247.944,13620,2515211,771163.625
Allergimidler,2006,60,F,Rogaland,1857,193.236,9610,1250606.625,380480.781
Allergimidler,2006,60,F,Sogn og Fjordane,502,180.771,2777,325518.719,104386.531
Allergimidler,2006,60,F,Sør-Trøndelag,1350,175.234,7704,855036.562,268703.406
Allergimidler,2006,60,F,Telemark,1109,214.424,5172,827305.812,283646
Allergimidler,2006,60,F,Troms,653,152.677,4277,410154.375,146629.562
Allergimidler,2006,60,F,Vest-Agder,956,219.467,4356,689004.188,210502.797
Allergimidler,2006,60,F,Vestfold,1534,231.512,6626,1157113.750,382540.281
Allergimidler,2006,60,F,Østfold,1898,231.520,8198,1528840.875,492054.438
Allergimidler,2006,60,M,Akershus,2090,143.426,14572,1338380.875,417258.219
Allergimidler,2006,60,M,Aust-Agder,385,123.794,3110,263441.094,84802.602
Allergimidler,2006,60,M,Buskerud,971,128.337,7566,667513.062,217927.969
Allergimidler,2006,60,M,Finnmark,177,83.886,2110,110535.797,37154.168
Allergimidler,2006,60,M,Hedmark,820,136.077,6026,605826.750,187882.500
Allergimidler,2006,60,M,Hordaland,1412,117.686,11998,930151.562,285612.656
Allergimidler,2006,60,M,Møre og Romsdal,777,108.037,7192,521206.875,161602.938
Allergimidler,2006,60,M,Nordland,710,97.008,7319,433158,148202.641
Allergimidler,2006,60,M,Nord-Trøndelag,455,115.541,3938,301853.406,99261.703
Allergimidler,2006,60,M,Oppland,677,118.233,5726,446338.594,142247.062
Allergimidler,2006,60,M,Oslo,1923,142.878,13459,1380700,419248.219
Allergimidler,2006,60,M,Rogaland,1087,109.466,9930,720999.062,214515.484
Allergimidler,2006,60,M,Sogn og Fjordane,314,103.528,3033,201065.188,63658.434
Allergimidler,2006,60,M,Sør-Trøndelag,752,96.213,7816,441062,146426.766
Allergimidler,2006,60,M,Telemark,589,112.426,5239,366687.094,123480.633
Allergimidler,2006,60,M,Troms,409,91.417,4474,229992.312,76957.766
Allergimidler,2006,60,M,Vest-Agder,508,119.670,4245,343873.750,108944.898
Allergimidler,2006,60,M,Vestfold,803,122.820,6538,563206.125,184760.906
Allergimidler,2006,60,M,Østfold,1077,133.259,8082,770857.750,250277.484
Allergimidler,2006,65,F,Akershus,2240,223.687,10014,1539723.875,463979.938
Allergimidler,2006,65,F,Aust-Agder,434,203.088,2137,319971.250,101298.734
Allergimidler,2006,65,F,Buskerud,1026,194.835,5266,766749.188,249034.172
Allergimidler,2006,65,F,Finnmark,193,138.252,1396,114701.156,39497.133
Allergimidler,2006,65,F,Hedmark,897,201.936,4442,619834.312,205225.828
Allergimidler,2006,65,F,Hordaland,1635,184.454,8864,1062689.125,333311
Allergimidler,2006,65,F,Møre og Romsdal,938,190.264,4930,607956.125,202438.984
Allergimidler,2006,65,F,Nordland,926,179.318,5164,535318.938,196311.609
Allergimidler,2006,65,F,Nord-Trøndelag,486,175.578,2768,333315.750,106868.930
Allergimidler,2006,65,F,Oppland,820,187.987,4362,558360.125,185507.969
Allergimidler,2006,65,F,Oslo,2085,232.079,8984,1459394.250,447846.906
Allergimidler,2006,65,F,Rogaland,1260,182.556,6902,832669.500,256981.547
Allergimidler,2006,65,F,Sogn og Fjordane,335,160.287,2090,210504.438,65637.141
Allergimidler,2006,65,F,Sør-Trøndelag,839,156.530,5360,516359.562,161912.500
Allergimidler,2006,65,F,Telemark,685,187.723,3649,497660.625,170794.500
Allergimidler,2006,65,F,Troms,456,150,3040,265152.906,93747.797
Allergimidler,2006,65,F,Vest-Agder,684,206.522,3312,505724.594,149749.938
Allergimidler,2006,65,F,Vestfold,988,193.498,5106,685749.312,222844.266
Allergimidler,2006,65,F,Østfold,1296,219.810,5896,906840.062,297588.906
Allergimidler,2006,65,M,Akershus,1327,144.286,9197,863969.812,264306.656
Allergimidler,2006,65,M,Aust-Agder,266,126.186,2108,224753.938,60554.934
Allergimidler,2006,65,M,Buskerud,616,124.369,4953,418683.719,133803.562
Allergimidler,2006,65,M,Finnmark,122,79.324,1538,53831.012,20065.867
Allergimidler,2006,65,M,Hedmark,579,137.923,4198,376045.562,125057.562
Allergimidler,2006,65,M,Hordaland,932,113.313,8225,626313.188,191160.828
Allergimidler,2006,65,M,Møre og Romsdal,487,100.703,4836,297958.031,94295.969
Allergimidler,2006,65,M,Nordland,500,96.080,5204,289924.031,96765.367
Allergimidler,2006,65,M,Nord-Trøndelag,300,108.069,2776,218163.953,65221.949
Allergimidler,2006,65,M,Oppland,482,118.954,4052,303190.844,95290.969
Allergimidler,2006,65,M,Oslo,1094,136.409,8020,712793.750,223255.469
Allergimidler,2006,65,M,Rogaland,709,109.060,6501,456132.594,132700.672
Allergimidler,2006,65,M,Sogn og Fjordane,217,99.042,2191,126131.812,39036.434
Allergimidler,2006,65,M,Sør-Trøndelag,485,94.690,5122,286880.188,83398.602
Allergimidler,2006,65,M,Telemark,383,114.124,3356,244759.969,86286.266
Allergimidler,2006,65,M,Troms,293,92.663,3162,152925.562,50771.301
Allergimidler,2006,65,M,Vest-Agder,381,130.079,2929,234737.500,72239.664
Allergimidler,2006,65,M,Vestfold,594,130.178,4563,374874.219,127247.234
Allergimidler,2006,65,M,Østfold,716,133.234,5374,517435,158320.797
Allergimidler,2006,70,F,Akershus,1658,204.112,8123,1103580.875,341603.094
Allergimidler,2006,70,F,Aust-Agder,323,181.461,1780,232618.625,68861.766
Allergimidler,2006,70,F,Buskerud,780,177.273,4400,474173.500,158587.172
Allergimidler,2006,70,F,Finnmark,193,153.540,1257,115266.898,43861.102
Allergimidler,2006,70,F,Hedmark,719,179.570,4004,485225.125,159042.906
Allergimidler,2006,70,F,Hordaland,1328,171.954,7723,814901.188,251506.969
Allergimidler,2006,70,F,Møre og Romsdal,725,161.434,4491,431018.250,143311.625
Allergimidler,2006,70,F,Nordland,689,152.873,4507,381470.906,137588.969
Allergimidler,2006,70,F,Nord-Trøndelag,376,158.918,2366,233627.906,73315.500
Allergimidler,2006,70,F,Oppland,618,165.728,3729,415173.906,130905.391
Allergimidler,2006,70,F,Oslo,1640,212.821,7706,1046703.125,333384.219
Allergimidler,2006,70,F,Rogaland,981,164.542,5962,607500.062,175109.719
Allergimidler,2006,70,F,Sogn og Fjordane,270,134.596,2006,181787.125,54460.250
Allergimidler,2006,70,F,Sør-Trøndelag,651,139.640,4662,340437.188,110516.234
Allergimidler,2006,70,F,Telemark,503,161.945,3106,316799.844,114930
Allergimidler,2006,70,F,Troms,354,138.173,2562,185600,65368.332
Allergimidler,2006,70,F,Vest-Agder,543,194.067,2798,364937.531,107902.398
Allergimidler,2006,70,F,Vestfold,877,201.147,4360,618304.812,205057.500
Allergimidler,2006,70,F,Østfold,994,198.880,4998,692382.562,223889.703
Allergimidler,2006,70,M,Akershus,967,138.420,6986,622621.125,184042.672
Allergimidler,2006,70,M,Aust-Agder,220,130.486,1686,144867.875,44245.234
Allergimidler,2006,70,M,Buskerud,465,123.572,3763,309064,94349.367
Allergimidler,2006,70,M,Finnmark,108,91.681,1178,57631.262,18695.566
Allergimidler,2006,70,M,Hedmark,502,142.695,3518,375501,122173.133
Allergimidler,2006,70,M,Hordaland,768,116.012,6620,496070.312,150405.672
Allergimidler,2006,70,M,Møre og Romsdal,443,111.083,3988,253177.578,85076.484
Allergimidler,2006,70,M,Nordland,425,104.065,4084,234833.938,75554.266
Allergimidler,2006,70,M,Nord-Trøndelag,233,107.324,2171,145917.062,45363.199
Allergimidler,2006,70,M,Oppland,375,109.938,3411,223683.719,70639.969
Allergimidler,2006,70,M,Oslo,842,144.326,5834,561936.062,177476.344
Allergimidler,2006,70,M,Rogaland,612,116.195,5267,355489.125,103034.867
Allergimidler,2006,70,M,Sogn og Fjordane,197,107.650,1830,131653.266,40508.301
Allergimidler,2006,70,M,Sør-Trøndelag,349,87.644,3982,189475.984,59221.891
Allergimidler,2006,70,M,Telemark,300,110.947,2704,188121.328,63736.719
Allergimidler,2006,70,M,Troms,182,79.965,2276,94937.078,34062.398
Allergimidler,2006,70,M,Vest-Agder,358,142.800,2507,221549.875,70065.531
Allergimidler,2006,70,M,Vestfold,483,132.401,3648,294424.438,93167.766
Allergimidler,2006,70,M,Østfold,582,134.504,4327,397100.594,123288.078
Allergimidler,2006,75,F,Akershus,1428,185.962,7679,934074.438,275062.812
Allergimidler,2006,75,F,Aust-Agder,267,159.498,1674,157413.812,53410.965
Allergimidler,2006,75,F,Buskerud,685,161.025,4254,434935.562,140732.609
Allergimidler,2006,75,F,Finnmark,164,140.171,1170,88727.539,27197.766
Allergimidler,2006,75,F,Hedmark,699,171.198,4083,445457.344,146979.125
Allergimidler,2006,75,F,Hordaland,1090,145.761,7478,633636.625,193491.438
Allergimidler,2006,75,F,Møre og Romsdal,704,151.235,4655,428734.781,141872.516
Allergimidler,2006,75,F,Nordland,577,127.966,4509,290345.719,104085.656
Allergimidler,2006,75,F,Nord-Trøndelag,371,156.805,2366,215819.297,63313.672
Allergimidler,2006,75,F,Oppland,593,156.341,3793,321668.156,105434.234
Allergimidler,2006,75,F,Oslo,1535,191.492,8016,1032140.812,315467.250
Allergimidler,2006,75,F,Rogaland,734,132.707,5531,456163.250,127291.914
Allergimidler,2006,75,F,Sogn og Fjordane,239,124.609,1918,142136.375,45308.898
Allergimidler,2006,75,F,Sør-Trøndelag,600,131.377,4567,308474.469,94099.133
Allergimidler,2006,75,F,Telemark,532,164.400,3236,329610.531,118645.539
Allergimidler,2006,75,F,Troms,298,122.836,2426,162810,57715.602
Allergimidler,2006,75,F,Vest-Agder,490,183.521,2670,329387.438,93654
Allergimidler,2006,75,F,Vestfold,657,168.938,3889,458437.969,140339.641
Allergimidler,2006,75,F,Østfold,790,158.317,4990,523973,173736.641
Allergimidler,2006,75,M,Akershus,829,135.635,6112,485259.688,151586.031
Allergimidler,2006,75,M,Aust-Agder,170,128.205,1326,91817.648,28431.400
Allergimidler,2006,75,M,Buskerud,390,116.106,3359,217233.375,67497.328
Allergimidler,2006,75,M,Finnmark,86,87.755,980,46242.199,15852.800
Allergimidler,2006,75,M,Hedmark,447,134.801,3316,275885.750,91255.734
Allergimidler,2006,75,M,Hordaland,608,106.331,5718,385269.438,115332.562
Allergimidler,2006,75,M,Møre og Romsdal,422,113.319,3724,237437.703,78208.414
Allergimidler,2006,75,M,Nordland,334,96.532,3460,194486.984,67853.898
Allergimidler,2006,75,M,Nord-Trøndelag,208,106.068,1961,118083.742,37077.301
Allergimidler,2006,75,M,Oppland,346,113.741,3042,190978.297,62224.102
Allergimidler,2006,75,M,Oslo,746,135.834,5492,485568.094,144791.922
Allergimidler,2006,75,M,Rogaland,505,115.985,4354,319526.844,85290.695
Allergimidler,2006,75,M,Sogn og Fjordane,169,104.579,1616,93166.695,28055.266
Allergimidler,2006,75,M,Sør-Trøndelag,309,85.265,3624,151989.578,43635.531
Allergimidler,2006,75,M,Telemark,274,113.599,2412,137559.984,48369.648
Allergimidler,2006,75,M,Troms,171,87.963,1944,97845.141,31551.367
Allergimidler,2006,75,M,Vest-Agder,261,129.336,2018,146659.094,45535.332
Allergimidler,2006,75,M,Vestfold,389,123.885,3140,248398.891,77417.797
Allergimidler,2006,75,M,Østfold,502,134.910,3721,320421.312,100154.641
Allergimidler,2006,80,F,Akershus,1066,167.163,6377,624909.812,190678.078
Allergimidler,2006,80,F,Aust-Agder,218,137.887,1581,131038.023,39721.199
Allergimidler,2006,80,F,Buskerud,574,142.715,4022,323542.781,101946.703
Allergimidler,2006,80,F,Finnmark,118,123.690,954,52629.801,21671.900
Allergimidler,2006,80,F,Hedmark,540,140.078,3855,360221.344,119935.703
Allergimidler,2006,80,F,Hordaland,866,128.927,6717,479343.344,144680.594
Allergimidler,2006,80,F,Møre og Romsdal,493,116.301,4239,264521.250,92998.398
Allergimidler,2006,80,F,Nordland,493,121.608,4054,257445.672,91431.195
Allergimidler,2006,80,F,Nord-Trøndelag,259,118.103,2193,136241.891,43441.266
Allergimidler,2006,80,F,Oppland,491,136.960,3585,259676.734,83864.570
Allergimidler,2006,80,F,Oslo,1303,160.944,8096,800536.688,246889.500
Allergimidler,2006,80,F,Rogaland,581,114.799,5061,345620.938,92569.227
Allergimidler,2006,80,F,Sogn og Fjordane,210,113.330,1853,104345.688,35667.055
Allergimidler,2006,80,F,Sør-Trøndelag,432,102.176,4228,197901.109,60636.508
Allergimidler,2006,80,F,Telemark,447,141.411,3161,232549.234,82341.828
Allergimidler,2006,80,F,Troms,235,108.096,2174,111323.703,41467.602
Allergimidler,2006,80,F,Vest-Agder,382,155.221,2461,229079.812,70879.703
Allergimidler,2006,80,F,Vestfold,538,150.279,3580,335583.625,104910.008
Allergimidler,2006,80,F,Østfold,619,143.287,4320,366092.250,120836.266
Allergimidler,2006,80,M,Akershus,598,134.867,4434,357012.469,102905.094
Allergimidler,2006,80,M,Aust-Agder,95,96.741,982,55596.379,18616.467
Allergimidler,2006,80,M,Buskerud,267,101.022,2643,126815.539,38886.234
Allergimidler,2006,80,M,Finnmark,53,90.598,585,20676.100,7765.733
Allergimidler,2006,80,M,Hedmark,333,131.102,2540,174414.891,60898.730
Allergimidler,2006,80,M,Hordaland,414,97.160,4261,224887.844,66615.367
Allergimidler,2006,80,M,Møre og Romsdal,297,104.836,2833,166711.406,55409.590
Allergimidler,2006,80,M,Nordland,237,93.713,2529,129601.117,38098.266
Allergimidler,2006,80,M,Nord-Trøndelag,136,88.369,1539,68041.656,23797.699
Allergimidler,2006,80,M,Oppland,248,104.333,2377,138726.016,48372.500
Allergimidler,2006,80,M,Oslo,554,125.339,4420,331539.594,99568.367
Allergimidler,2006,80,M,Rogaland,318,98.148,3240,173023.422,47161.965
Allergimidler,2006,80,M,Sogn og Fjordane,93,75.610,1230,57817.211,16737.467
Allergimidler,2006,80,M,Sør-Trøndelag,221,82.065,2693,103734.398,30736.232
Allergimidler,2006,80,M,Telemark,210,104.322,2013,102650.203,38250.973
Allergimidler,2006,80,M,Troms,138,98.571,1400,61459.500,18230.768
Allergimidler,2006,80,M,Vest-Agder,183,121.514,1506,110992.242,34244.898
Allergimidler,2006,80,M,Vestfold,283,121.459,2330,153324.281,48598.477
Allergimidler,2006,80,M,Østfold,361,122.706,2942,213844.406,67379.680
Allergimidler,2006,85,F,Akershus,502,124.227,4041,294660.875,85700.805
Allergimidler,2006,85,F,Aust-Agder,124,108.392,1144,58173.082,23612.301
Allergimidler,2006,85,F,Buskerud,325,118.354,2746,164837.453,56335.758
Allergimidler,2006,85,F,Finnmark,47,84.079,559,21841.400,9971.566
Allergimidler,2006,85,F,Hedmark,313,128.226,2441,187110.453,59603.301
Allergimidler,2006,85,F,Hordaland,521,102.680,5074,277726.094,85251.062
Allergimidler,2006,85,F,Møre og Romsdal,319,101.334,3148,168617.750,54958.355
